scene,view,control,channel,grid,components,ink_pixels,long_component_ink_fraction
lego,53,front_depth,E_shape_ridge,95_70,85,19272,0.9568285595682856
lego,53,front_depth,E_shape_ridge,90_60,71,49646,0.9904524030133344
lego,53,front_depth,E_shape_valley,95_70,85,19272,0.9568285595682856
lego,53,front_depth,E_shape_valley,90_60,71,49646,0.9904524030133344
lego,53,full,E_occ,95_70,491,12110,0.6142031379025599
lego,53,full,E_occ,90_60,567,20860,0.7749760306807286
lego,53,full,E_layer,95_70,47,211,0.0
lego,53,full,E_layer,90_60,85,473,0.0
lego,53,full,E_shape_ridge,95_70,675,11808,0.5030487804878049
lego,53,full,E_shape_ridge,90_60,834,22316,0.6799157555117404
lego,53,full,E_shape_valley,95_70,206,19885,0.8841337691727432
lego,53,full,E_shape_valley,90_60,339,32404,0.8909393901987409
lego,53,k16,E_occ,95_70,598,7599,0.35991577839189365
lego,53,k16,E_occ,90_60,851,13529,0.5488949663685416
lego,53,k16,E_layer,95_70,19,99,0.0
lego,53,k16,E_layer,90_60,29,163,0.0
lego,53,k16,E_shape_ridge,95_70,595,11049,0.5173318852384832
lego,53,k16,E_shape_ridge,90_60,800,18024,0.6377052818464269
lego,53,k16,E_shape_valley,95_70,250,13944,0.7936029833620195
lego,53,k16,E_shape_valley,90_60,438,22107,0.7572714524811146
lego,53,k4,E_occ,95_70,176,562,0.0
lego,53,k4,E_occ,90_60,346,1037,0.0
lego,53,k4,E_layer,95_70,0,0,0.0
lego,53,k4,E_layer,90_60,0,0,0.0
lego,53,k4,E_shape_ridge,95_70,190,1538,0.09752925877763328
lego,53,k4,E_shape_ridge,90_60,295,2518,0.0726767275615568
lego,53,k4,E_shape_valley,95_70,205,1554,0.05019305019305019
lego,53,k4,E_shape_valley,90_60,393,3011,0.06841580870142809
lego,53,k8,E_occ,95_70,516,2453,0.06930289441500204
lego,53,k8,E_occ,90_60,914,4630,0.10151187904967603
lego,53,k8,E_layer,95_70,4,8,0.0
lego,53,k8,E_layer,90_60,8,18,0.0
lego,53,k8,E_shape_ridge,95_70,396,5084,0.3326121164437451
lego,53,k8,E_shape_ridge,90_60,619,8460,0.3432624113475177
lego,53,k8,E_shape_valley,95_70,249,6034,0.5251905866755054
lego,53,k8,E_shape_valley,90_60,468,10731,0.5182182462025906
lego,53,median_depth,E_occ,95_70,84,18236,0.9500438692695766
lego,53,median_depth,E_occ,90_60,130,45793,0.9812198370930055
lego,53,median_depth,E_layer,95_70,84,18236,0.9500438692695766
lego,53,median_depth,E_layer,90_60,130,45793,0.9812198370930055
lego,53,median_depth,E_shape_ridge,95_70,84,18236,0.9500438692695766
lego,53,median_depth,E_shape_ridge,90_60,130,45793,0.9812198370930055
lego,53,median_depth,E_shape_valley,95_70,84,18236,0.9500438692695766
lego,53,median_depth,E_shape_valley,90_60,130,45793,0.9812198370930055
lego,53,no_ids,E_occ,95_70,514,9899,0.513991312253763
lego,53,no_ids,E_occ,90_60,689,18319,0.680986953436323
lego,53,no_ids,E_layer,95_70,47,211,0.0
lego,53,no_ids,E_layer,90_60,85,473,0.0
lego,53,no_ids,E_shape_ridge,95_70,741,10621,0.5145466528575464
lego,53,no_ids,E_shape_ridge,90_60,994,21336,0.6263592050993626
lego,53,no_ids,E_shape_valley,95_70,221,21215,0.897195380626915
lego,53,no_ids,E_shape_valley,90_60,319,33602,0.9098565561573716
lego,53,rgb_canny,E_occ,95_70,887,18170,0.7057237204182719
lego,53,rgb_canny,E_occ,90_60,887,18170,0.7057237204182719
lego,53,rgb_canny,E_layer,95_70,887,18170,0.7057237204182719
lego,53,rgb_canny,E_layer,90_60,887,18170,0.7057237204182719
lego,53,rgb_canny,E_shape_ridge,95_70,887,18170,0.7057237204182719
lego,53,rgb_canny,E_shape_ridge,90_60,887,18170,0.7057237204182719
lego,53,rgb_canny,E_shape_valley,95_70,887,18170,0.7057237204182719
lego,53,rgb_canny,E_shape_valley,90_60,887,18170,0.7057237204182719
lego,53,shuffled_depths,E_occ,95_70,2118,11647,0.10595003005065683
lego,53,shuffled_depths,E_occ,90_60,2588,21893,0.34001735714611975
lego,53,shuffled_depths,E_layer,95_70,185,261,0.0
lego,53,shuffled_depths,E_layer,90_60,359,518,0.0
lego,53,shuffled_depths,E_shape_ridge,95_70,3677,11634,0.04065669589135293
lego,53,shuffled_depths,E_shape_ridge,90_60,5023,22361,0.16027905728724118
lego,53,shuffled_depths,E_shape_valley,95_70,3422,14287,0.041156295933366
lego,53,shuffled_depths,E_shape_valley,90_60,4423,25732,0.20876729364215763
lego,53,shuffled_ids,E_occ,95_70,559,7622,0.28286538966150615
lego,53,shuffled_ids,E_occ,90_60,782,14309,0.4724998252847858
lego,53,shuffled_ids,E_layer,95_70,48,190,0.0
lego,53,shuffled_ids,E_layer,90_60,85,419,0.0
lego,53,shuffled_ids,E_shape_ridge,95_70,373,798,0.0
lego,53,shuffled_ids,E_shape_ridge,90_60,677,1614,0.0
lego,53,shuffled_ids,E_shape_valley,95_70,475,1762,0.08683314415437003
lego,53,shuffled_ids,E_shape_valley,90_60,879,3320,0.07771084337349397
lego,53,tau90_32,E_occ,95_70,498,11898,0.5866532190284082
lego,53,tau90_32,E_occ,90_60,584,20015,0.7572820384711466
lego,53,tau90_32,E_layer,95_70,42,213,0.0
lego,53,tau90_32,E_layer,90_60,70,433,0.0
lego,53,tau90_32,E_shape_ridge,95_70,644,13420,0.5783904619970194
lego,53,tau90_32,E_shape_ridge,90_60,803,22180,0.6788548241659152
lego,53,tau90_32,E_shape_valley,95_70,228,18929,0.866131332875482
lego,53,tau90_32,E_shape_valley,90_60,412,30286,0.8661757907944264
lego,53,tau90_64,E_occ,95_70,486,12202,0.6162924110801508
lego,53,tau90_64,E_occ,90_60,571,20666,0.7777025065324688
lego,53,tau90_64,E_layer,95_70,47,211,0.0
lego,53,tau90_64,E_layer,90_60,85,472,0.0
lego,53,tau90_64,E_shape_ridge,95_70,678,11892,0.5062226707029936
lego,53,tau90_64,E_shape_ridge,90_60,844,22389,0.679351467238376
lego,53,tau90_64,E_shape_valley,95_70,210,19840,0.8795362903225806
lego,53,tau90_64,E_shape_valley,90_60,352,31998,0.8892430776923558
lego,53,tau95_128,E_occ,95_70,482,12570,0.6021479713603819
lego,53,tau95_128,E_occ,90_60,553,21477,0.7989942729431485
lego,53,tau95_128,E_layer,95_70,57,273,0.0
lego,53,tau95_128,E_layer,90_60,88,509,0.08447937131630648
lego,53,tau95_128,E_shape_ridge,95_70,686,12026,0.4722268418426742
lego,53,tau95_128,E_shape_ridge,90_60,845,22091,0.6531619211443574
lego,53,tau95_128,E_shape_valley,95_70,194,20183,0.8864886290442452
lego,53,tau95_128,E_shape_valley,90_60,349,32776,0.8956553575787162
lego,53,tau95_32,E_occ,95_70,488,12107,0.601883208061452
lego,53,tau95_32,E_occ,90_60,561,20341,0.7661865198367829
lego,53,tau95_32,E_layer,95_70,43,243,0.0
lego,53,tau95_32,E_layer,90_60,69,501,0.13373253493013973
lego,53,tau95_32,E_shape_ridge,95_70,637,13318,0.5489562997447064
lego,53,tau95_32,E_shape_ridge,90_60,797,22259,0.6719978435688935
lego,53,tau95_32,E_shape_valley,95_70,232,19066,0.8486835204028113
lego,53,tau95_32,E_shape_valley,90_60,411,30071,0.8613946992118653
lego,53,tau95_64,E_occ,95_70,476,12469,0.6130403400433074
lego,53,tau95_64,E_occ,90_60,560,21292,0.7918467029870374
lego,53,tau95_64,E_layer,95_70,57,272,0.0
lego,53,tau95_64,E_layer,90_60,86,510,0.08431372549019608
lego,53,tau95_64,E_shape_ridge,95_70,677,12057,0.48021895994028363
lego,53,tau95_64,E_shape_ridge,90_60,853,22268,0.6559188072570504
lego,53,tau95_64,E_shape_valley,95_70,209,19912,0.8806749698674167
lego,53,tau95_64,E_shape_valley,90_60,356,32223,0.8899543804115073
lego,53,uniform,E_occ,95_70,592,11497,0.5336174654257633
lego,53,uniform,E_occ,90_60,737,20239,0.7361035624289738
lego,53,uniform,E_layer,95_70,62,624,0.08493589743589744
lego,53,uniform,E_layer,90_60,123,1116,0.16666666666666666
lego,53,uniform,E_shape_ridge,95_70,685,12225,0.5231083844580777
lego,53,uniform,E_shape_ridge,90_60,856,22812,0.6983166754339821
lego,53,uniform,E_shape_valley,95_70,212,21251,0.9048985930073878
lego,53,uniform,E_shape_valley,90_60,376,32750,0.8988091603053435
lego,79,density,E_occ,95_70,38,13571,0.9560828236681158
lego,79,density,E_occ,90_60,59,20143,0.96435486273147
lego,79,density,E_layer,95_70,38,13571,0.9560828236681158
lego,79,density,E_layer,90_60,59,20143,0.96435486273147
lego,79,density,E_shape_ridge,95_70,38,13571,0.9560828236681158
lego,79,density,E_shape_ridge,90_60,59,20143,0.96435486273147
lego,79,density,E_shape_valley,95_70,38,13571,0.9560828236681158
lego,79,density,E_shape_valley,90_60,59,20143,0.96435486273147
lego,79,expected_depth,E_occ,95_70,119,37598,0.9900260652162349
lego,79,expected_depth,E_occ,90_60,102,60567,0.992008849703634
lego,79,expected_depth,E_layer,95_70,119,37598,0.9900260652162349
lego,79,expected_depth,E_layer,90_60,102,60567,0.992008849703634
lego,79,expected_depth,E_shape_ridge,95_70,119,37598,0.9900260652162349
lego,79,expected_depth,E_shape_ridge,90_60,102,60567,0.992008849703634
lego,79,expected_depth,E_shape_valley,95_70,119,37598,0.9900260652162349
lego,79,expected_depth,E_shape_valley,90_60,102,60567,0.992008849703634
lego,79,front_depth,E_occ,95_70,95,42272,0.995505299015897
lego,79,front_depth,E_occ,90_60,110,65268,0.9963075320218178
lego,79,front_depth,E_layer,95_70,95,42272,0.995505299015897
lego,79,front_depth,E_layer,90_60,110,65268,0.9963075320218178
lego,79,front_depth,E_shape_ridge,95_70,95,42272,0.995505299015897
lego,79,front_depth,E_shape_ridge,90_60,110,65268,0.9963075320218178
lego,79,front_depth,E_shape_valley,95_70,95,42272,0.995505299015897
lego,79,front_depth,E_shape_valley,90_60,110,65268,0.9963075320218178
lego,79,full,E_occ,95_70,701,14566,0.5603460112590966
lego,79,full,E_occ,90_60,791,25865,0.772008505702687
lego,79,full,E_layer,95_70,40,260,0.0
lego,79,full,E_layer,90_60,62,426,0.0
lego,79,full,E_shape_ridge,95_70,857,18721,0.5828748464291438
lego,79,full,E_shape_ridge,90_60,989,30116,0.7259264178509762
lego,79,full,E_shape_valley,95_70,108,28973,0.9615158941083077
lego,79,full,E_shape_valley,90_60,146,39801,0.9766840029144996
lego,79,k16,E_occ,95_70,916,8950,0.2851396648044693
lego,79,k16,E_occ,90_60,1388,16577,0.4074923086203776
lego,79,k16,E_layer,95_70,15,87,0.0
lego,79,k16,E_layer,90_60,25,166,0.0
lego,79,k16,E_shape_ridge,95_70,695,14049,0.5126343511993736
lego,79,k16,E_shape_ridge,90_60,1001,24932,0.5823840847104124
lego,79,k16,E_shape_valley,95_70,236,20803,0.8975147815218959
lego,79,k16,E_shape_valley,90_60,316,28016,0.9174043403769274
lego,79,k4,E_occ,95_70,201,631,0.0
lego,79,k4,E_occ,90_60,392,1132,0.0
lego,79,k4,E_layer,95_70,1,2,0.0
lego,79,k4,E_layer,90_60,2,5,0.0
lego,79,k4,E_shape_ridge,95_70,197,2191,0.0
lego,79,k4,E_shape_ridge,90_60,342,3651,0.020542317173377157
lego,79,k4,E_shape_valley,95_70,223,2071,0.15306615161757606
lego,79,k4,E_shape_valley,90_60,367,2993,0.20147009689274975
lego,79,k8,E_occ,95_70,675,2944,0.028872282608695652
lego,79,k8,E_occ,90_60,1181,5462,0.07048700109849872
lego,79,k8,E_layer,95_70,5,8,0.0
lego,79,k8,E_layer,90_60,7,19,0.0
lego,79,k8,E_shape_ridge,95_70,478,5973,0.19688598694123555
lego,79,k8,E_shape_ridge,90_60,843,11024,0.16645500725689405
lego,79,k8,E_shape_valley,95_70,298,8217,0.6658147742485092
lego,79,k8,E_shape_valley,90_60,455,12184,0.6684175968483257
lego,79,median_depth,E_occ,95_70,89,40216,0.9952755122339367
lego,79,median_depth,E_occ,90_60,98,61296,0.9903908901070216
lego,79,median_depth,E_layer,95_70,89,40216,0.9952755122339367
lego,79,median_depth,E_layer,90_60,98,61296,0.9903908901070216
lego,79,median_depth,E_shape_ridge,95_70,89,40216,0.9952755122339367
lego,79,median_depth,E_shape_ridge,90_60,98,61296,0.9903908901070216
lego,79,median_depth,E_shape_valley,95_70,89,40216,0.9952755122339367
lego,79,median_depth,E_shape_valley,90_60,98,61296,0.9903908901070216
lego,79,no_ids,E_occ,95_70,782,11959,0.4377456309055941
lego,79,no_ids,E_occ,90_60,939,21702,0.6056584646576353
lego,79,no_ids,E_layer,95_70,40,260,0.0
lego,79,no_ids,E_layer,90_60,62,426,0.0
lego,79,no_ids,E_shape_ridge,95_70,886,15790,0.5274857504749841
lego,79,no_ids,E_shape_ridge,90_60,1121,29308,0.6610481779718849
lego,79,no_ids,E_shape_valley,95_70,116,29419,0.9626431897753153
lego,79,no_ids,E_shape_valley,90_60,116,42112,0.9922349924012158
lego,79,rgb_canny,E_occ,95_70,708,21628,0.6719067874976882
lego,79,rgb_canny,E_occ,90_60,708,21628,0.6719067874976882
lego,79,rgb_canny,E_layer,95_70,708,21628,0.6719067874976882
lego,79,rgb_canny,E_layer,90_60,708,21628,0.6719067874976882
lego,79,rgb_canny,E_shape_ridge,95_70,708,21628,0.6719067874976882
lego,79,rgb_canny,E_shape_ridge,90_60,708,21628,0.6719067874976882
lego,79,rgb_canny,E_shape_valley,95_70,708,21628,0.6719067874976882
lego,79,rgb_canny,E_shape_valley,90_60,708,21628,0.6719067874976882
lego,79,shuffled_depths,E_occ,95_70,3167,13504,0.036803909952606635
lego,79,shuffled_depths,E_occ,90_60,4472,25240,0.1741283676703645
lego,79,shuffled_depths,E_layer,95_70,528,804,0.0
lego,79,shuffled_depths,E_layer,90_60,1036,1571,0.0
lego,79,shuffled_depths,E_shape_ridge,95_70,4870,16966,0.07379464811976895
lego,79,shuffled_depths,E_shape_ridge,90_60,6101,31886,0.25889104936335694
lego,79,shuffled_depths,E_shape_valley,95_70,4597,20210,0.08396833250865908
lego,79,shuffled_depths,E_shape_valley,90_60,6170,36051,0.22781614934398492
lego,79,shuffled_ids,E_occ,95_70,791,9511,0.24802859846493533
lego,79,shuffled_ids,E_occ,90_60,1023,17366,0.3914545663941034
lego,79,shuffled_ids,E_layer,95_70,42,234,0.0
lego,79,shuffled_ids,E_layer,90_60,60,402,0.0
lego,79,shuffled_ids,E_shape_ridge,95_70,326,660,0.0
lego,79,shuffled_ids,E_shape_ridge,90_60,628,1288,0.0
lego,79,shuffled_ids,E_shape_valley,95_70,441,1564,0.1815856777493606
lego,79,shuffled_ids,E_shape_valley,90_60,765,2741,0.21050711419190077
lego,79,tau90_32,E_occ,95_70,715,13817,0.5085763914018963
lego,79,tau90_32,E_occ,90_60,879,23953,0.6957374859099069
lego,79,tau90_32,E_layer,95_70,26,166,0.0
lego,79,tau90_32,E_layer,90_60,62,439,0.0
lego,79,tau90_32,E_shape_ridge,95_70,794,18408,0.6233702737940026
lego,79,tau90_32,E_shape_ridge,90_60,1007,29845,0.7385826771653543
lego,79,tau90_32,E_shape_valley,95_70,121,28434,0.9597664767531828
lego,79,tau90_32,E_shape_valley,90_60,149,37569,0.9629481753573425
lego,79,tau90_64,E_occ,95_70,691,14498,0.5592495516622983
lego,79,tau90_64,E_occ,90_60,790,25768,0.7673082893511332
lego,79,tau90_64,E_layer,95_70,37,244,0.0
lego,79,tau90_64,E_layer,90_60,61,437,0.0
lego,79,tau90_64,E_shape_ridge,95_70,848,18703,0.5942896861466075
lego,79,tau90_64,E_shape_ridge,90_60,1002,30104,0.7226282221631677
lego,79,tau90_64,E_shape_valley,95_70,113,28640,0.9596368715083798
lego,79,tau90_64,E_shape_valley,90_60,152,39402,0.9805339830465458
lego,79,tau95_128,E_occ,95_70,646,15421,0.6015174113222229
lego,79,tau95_128,E_occ,90_60,720,26627,0.7979494498065873
lego,79,tau95_128,E_layer,95_70,52,330,0.0
lego,79,tau95_128,E_layer,90_60,76,508,0.0
lego,79,tau95_128,E_shape_ridge,95_70,830,18815,0.5956949242625564
lego,79,tau95_128,E_shape_ridge,90_60,1014,30634,0.7334334399686623
lego,79,tau95_128,E_shape_valley,95_70,111,29238,0.9611122511799712
lego,79,tau95_128,E_shape_valley,90_60,126,39409,0.9749803344413712
lego,79,tau95_32,E_occ,95_70,708,14029,0.5485066647658422
lego,79,tau95_32,E_occ,90_60,856,24385,0.6972729136764404
lego,79,tau95_32,E_layer,95_70,31,171,0.0
lego,79,tau95_32,E_layer,90_60,68,475,0.0
lego,79,tau95_32,E_shape_ridge,95_70,776,18486,0.6234988640051932
lego,79,tau95_32,E_shape_ridge,90_60,1020,30171,0.7248351065592787
lego,79,tau95_32,E_shape_valley,95_70,127,27789,0.9502680916909568
lego,79,tau95_32,E_shape_valley,90_60,153,37236,0.9740842195724567
lego,79,tau95_64,E_occ,95_70,632,15358,0.6124495377002214
lego,79,tau95_64,E_occ,90_60,719,26470,0.7919531545145447
lego,79,tau95_64,E_layer,95_70,49,313,0.0
lego,79,tau95_64,E_layer,90_60,75,487,0.0
lego,79,tau95_64,E_shape_ridge,95_70,830,18734,0.603661791395324
lego,79,tau95_64,E_shape_ridge,90_60,1013,30640,0.7369778067885118
lego,79,tau95_64,E_shape_valley,95_70,115,28841,0.9540237855830241
lego,79,tau95_64,E_shape_valley,90_60,131,38964,0.9732573657735345
lego,79,uniform,E_occ,95_70,845,14326,0.5247103169063242
lego,79,uniform,E_occ,90_60,904,24816,0.7061976144422953
lego,79,uniform,E_layer,95_70,58,556,0.0
lego,79,uniform,E_layer,90_60,119,1272,0.17688679245283018
lego,79,uniform,E_shape_ridge,95_70,822,18854,0.6161026837806302
lego,79,uniform,E_shape_ridge,90_60,1031,31008,0.7198464912280702
lego,79,uniform,E_shape_valley,95_70,115,28394,0.9736916249911953
lego,79,uniform,E_shape_valley,90_60,143,40356,0.9836951134899395
